;Advertising_num_days;CarName;ID;Price_rub;Seller;Seller_location;Views;Car_age;Gear_box;Parsing date;Autocode_checked;Owners_N;Last_owner_time_years;Warranty_end;Engine_capacity;Engine_hp;Engine_fuel_type;Body_type;Swap_type;Original_car_passport;Wheel_drive_type;run_km;Left_steering;is_metallic_color;Color;Opt_Обивка салона: комбинированный;Opt_Цвет салона: темный;Opt_Тонированные стекла;Opt_Ксеноновые фары;Opt_;"Opt_Легкосплавные диски: 17""";Opt_Иммобилайзер;Opt_Штатная;Opt_Бортовой компьютер;Opt_Датчик дождя;Opt_Датчик света;Opt_Круиз-контроль;Opt_Навигационная система;Opt_Обогрев зеркал;Opt_Омыватель фар;Opt_Центральный замок;Opt_Усилитель руля;Opt_Подогрев руля;Opt_Обогрев сидений;Opt_Количество мест: 5;Opt_Климат: климат-контроль 2-зонный;Opt_Электропривод зеркал;Opt_Стеклоподъемники: электро все;Opt_Сиденье водителя: электро;Opt_Сиденье пассажира: электро ;Opt_Регулировка руля: электро;Opt_Антиблокировочная система (ABS);Opt_Антипробуксовочная система;Opt_Система курсовой устойчивости;Opt_Подушки безопасности: передние и боковые;Opt_Парктроник;Opt_CD;Opt_TV;Opt_Обивка салона: кожа;Opt_Люк на крыше;"Opt_Легкосплавные диски: 16""";Opt_Обратная связь;Opt_Дистанционный запуск двигателя;Opt_Регулировка руля: в одной плоскости;"Opt_Легкосплавные диски: 18""";Opt_Сиденье водителя: с памятью положения;Opt_Регулировка руля: в двух плоскостях;Opt_Цвет салона: светлый;Opt_Подушки безопасности: водителя и пассажира;"Opt_Легкосплавные диски: 12""";Opt_Климат: климат-контроль 1-зонный;Opt_Стеклоподъемники: электро передние;Opt_Сиденье водителя: ручная ;Opt_Сиденье пассажира: ручная ;Opt_Обивка салона: велюр;Opt_Кассетник;Opt_Климат: климат-контроль 3-зонный;Opt_Стеклоподъемники: ручные;Opt_Обивка салона: ткань;Opt_Сиденье пассажира: с памятью положения;Opt_Количество мест: 2;"Opt_Легкосплавные диски: 15""";Opt_Количество мест: 4;"Opt_Легкосплавные диски: 19""";Opt_Сиденье пассажира: ручная по высоте;Opt_Сиденье водителя: ручная по высоте;Opt_Количество мест: 7;Opt_Климат: кондиционер;Opt_Газобаллонное оборудование;"Opt_Легкосплавные диски: 20""";"Opt_Легкосплавные диски: 14""";Opt_Подушки безопасности: водителя;Opt_Количество мест: 6;"Opt_Легкосплавные диски: 13""";"Opt_Легкосплавные диски: 22"""
5329;18.0;Nissan Teana III;1033931369;1749000;MAJOR AUTO;Москва, РФ, МО, Новорижское ш., 9км от МКАД;703;1;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;3.5;249.0;бензин;Седан;Не интересует;1.0;Передний;16319.469864506395;1.0;0;Черный;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5330;53.0;Nissan Teana II;1031473983;680000;person;Москва;164731;5;Вариатор;2016-04-13;0;2;2.8333333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;129000.0;1.0;0;Cеребристый;0;0;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5331;14.0;Nissan Teana II;1034234278;645000;person;Москва;4957359;3;Вариатор;2016-04-13;0;1;3.0833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;30000.0;1.0;1;Черный;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5332;45.0;Nissan Teana II;1032034423;698999;person;Москва, прочие адреса;179543;5;Вариатор;2016-04-13;0;2;2.8333333333333335;0.0;3.5;249.0;бензин;Седан;Не интересует;0.0;Передний;110000.0;0.0;0;Черный;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5333;14.0;Nissan Teana III;1034219040;824000;person;Москва;2638169;1;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.5;173.0;бензин;Седан;Не интересует;1.0;Передний;45.0;1.0;1;Черный;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5334;25.0;Nissan Teana II;1033407977;665000;person;Москва;17016;6;Вариатор;2016-04-13;0;1;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;140000.0;1.0;0;Cеребристый;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5335;25.0;Nissan Teana II;1033396705;610000;person;Москва, прочие адреса;3576153;5;Вариатор;2016-04-13;0;1;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;80000.0;1.0;0;Cеребристый;0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5336;10.0;Nissan Teana II;1034513622;700000;person;Москва, прочие адреса;52078;5;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;79000.0;1.0;0;Черный;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5337;3.0;Nissan Teana II;1035057785;630000;person;Москва;8181;6;Вариатор;2016-04-13;0;2;4.666666666666667;0.0;3.5;249.0;бензин;Седан;Не интересует;1.0;Передний;85000.0;1.0;1;Черный;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5338;45.0;Nissan Teana I;1032012091;465000;person;Москва, прочие адреса;3473;9;Автоматическая;2016-04-13;0;3;4.083333333333333;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;108000.0;1.0;1;Cеребристый;0;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5339;144.0;Nissan Teana III;1025413253;1400000;person;Щелково;153718;2;Вариатор;2016-04-13;0;1;1.5833333333333335;2.38471700308699;3.5;249.0;бензин;Седан;Не интересует;1.0;Передний;10000.0;1.0;0;Белый;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5340;111.0;Nissan Teana II;1027721185;635000;person;Москва, Россия, Москва;9656;8;Вариатор;2016-04-13;0;2;0.5833333333333334;0.0;2.5;182.0;бензин;Седан;С доплатой покупателя;1.0;Передний;136000.0;1.0;0;Черный;0;1;0;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5341;81.0;Nissan Teana III;1029616615;1060000;person;Москва, прочие адреса;804492;2;Вариатор;2016-04-13;0;1;1.1666666666666667;1.8042807176054265;2.5;173.0;бензин;Седан;Не интересует;1.0;Передний;18500.0;1.0;0;Белый;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5342;46.0;Nissan Teana II;1031972695;700000;person;Москва, прочие адреса;11415;6;Автоматическая;2016-04-13;0;not mentioned;1.9166666666666665;0.0;2.3730414182015838;182.0;бензин;Седан;Не интересует;1.0;Передний;142000.0;1.0;1;Пурпурный;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5343;47.0;Nissan Teana III;1031879405;1300000;person;Москва;94511;2;Вариатор;2016-04-13;0;1;1.5833333333333335;1.133493500893242;2.5;173.0;бензин;Седан;Не интересует;1.0;Передний;21000.0;1.0;0;Черный;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5344;20.0;Nissan Teana II;1033750555;550000;person;Москва;70320;8;Вариатор;2016-04-13;0;3;0.6666666666666666;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;163000.0;1.0;1;Cеребристый;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5345;13.0;Nissan Teana II;1034285152;690000;АвтоСпецЦентр Внуково;Москва, Киевское шоссе (5 км от МКАД);1309;6;Вариатор;2016-04-13;0;1;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;188463.0;1.0;0;Черный;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
5346;5.0;Nissan Teana II;1034885031;680000;person;Москва, прочие адреса;24546;5;Вариатор;2016-04-13;0;2;0.4166666666666667;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;98000.0;1.0;0;Фиолетовый;0;0;1;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5347;6.0;Nissan Teana II;1034827237;630000;person;Москва, СВАО;15814;8;Вариатор;2016-04-13;1;2;0.5833333333333334;0.0;3.5;249.0;бензин;Седан;Не интересует;1.0;Передний;142000.0;1.0;0;Cеребристый;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5348;14.0;Nissan Teana I;1034228032;290000;person;Москва, прочие адреса;78447;13;Автоматическая;2016-04-13;0;not mentioned;0.9166666666666666;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;100000.0;0.0;0;Cеребристый;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5349;5.0;Nissan Teana III;1034846919;1100000;iAutoBank;Москва, 44 км МКАД (внешняя сторона), владение 1;365102;1;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;2.5;173.0;бензин;Седан;Не интересует;1.0;Передний;3500.0;1.0;0;Коричневый;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5350;19.0;Nissan Teana II;1033813701;630000;person;Москва, Волгоградский проспект;32215;8;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;2.5;167.0;бензин;Седан;Не интересует;1.0;Полный;200000.0;1.0;0;Черный;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5351;72.0;Nissan Teana II;1030149851;725000;person;Москва;77112;5;Вариатор;2016-04-13;0;2;2.0;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;108200.0;1.0;0;Черный;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5352;7.0;Nissan Teana II;1034759693;595000;person;Тула;20233;7;Вариатор;2016-04-13;0;2;2.0;0.0;2.5;182.0;бензин;Седан;Рассмотрю варианты;1.0;Передний;101585.0;1.0;1;Черный;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5353;22.0;Nissan Teana III;1033646625;1754000;MAJOR AUTO;Москва, РФ, МО, Новорижское ш., 9км от МКАД;29211;1;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;3.5;249.0;бензин;Седан;Не интересует;1.0;Передний;16319.469864506395;1.0;0;Черный;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5354;8.0;Nissan Teana II;1034691271;640000;person;Сергиев Посад;49267;4;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;81000.0;1.0;1;Фиолетовый;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5355;27.0;Nissan Teana II;1033210539;640000;person;Москва;82618;6;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;С доплатой покупателя;1.0;Передний;145000.0;1.0;0;Красный;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5356;56.0;Nissan Teana II;1031296313;760000;person;Тверь;3153;5;Вариатор;2016-04-13;0;3;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Рассмотрю варианты;0.0;Передний;83000.0;1.0;0;Фиолетовый;0;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5357;6.0;Nissan Teana II;1034820229;770000;person;Москва;14133;5;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;94000.0;1.0;0;Черный;0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5358;3.0;Nissan Teana I;1035025823;435000;ДЕЛЬТА-АВТО;Москва, ул. Подвойского, дом 5/19;7070;8;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;65000.0;1.0;1;Черный;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5359;176.0;Nissan Teana I;1023424059;380000;person;Москва, Зеленоград;134155;10;Вариатор;2016-04-13;0;not mentioned;1.5;0.0;3.5;245.0;бензин;Седан;Не интересует;1.0;Передний;94277.0;1.0;1;Cеребристый;0;1;0;1;0;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5360;13.0;Nissan Teana II;1034291110;650000;person;Москва, прочие адреса;23318;6;Вариатор;2016-04-13;0;3;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;85000.0;1.0;0;Серый;0;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5361;29.0;Nissan Teana I;1033070559;450000;person;Москва;3149;10;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;102000.0;1.0;0;Cеребристый;0;1;1;0;0;1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5362;3.0;Nissan Teana I;1034991353;390000;other dealer;Москва, прочие адреса;8181;9;Автоматическая;2016-04-13;0;2;1.5833333333333335;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;153249.0;1.0;1;Черный;0;1;1;0;0;0;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5363;11.0;Nissan Teana II;1034450832;850000;person;Москва, прочие адреса;57465;4;Вариатор;2016-04-13;1;1;3.3333333333333335;0.0;2.5;167.0;бензин;Седан;Не интересует;1.0;Полный;62000.0;1.0;1;Черный;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5364;43.0;Nissan Teana II;1032187139;799999;person;Москва, САО;10358;6;Вариатор;2016-04-13;1;not mentioned;0.0;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;43000.0;1.0;0;Пурпурный;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5365;10.0;Nissan Teana II;1034522992;775000;person;Москва, По договорённости;49453;5;Вариатор;2016-04-13;1;not mentioned;4.5;0.0;2.5;167.0;бензин;Седан;Не интересует;1.0;Полный;71000.0;1.0;1;Черный;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5366;561.0;Nissan Teana II;1001277945;600000;person;Москва, прочие адреса;12919;8;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;150000.0;1.0;0;Cеребристый;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5367;13.0;Nissan Teana II;1034310988;695695;person;Москва, Мытищи;3086193;4;Вариатор;2016-04-13;0;2;3.5;0.0;2.5;167.0;бензин;Седан;Не интересует;1.0;Полный;63500.0;1.0;0;Черный;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5368;17.0;Nissan Teana II;1033996019;680000;person;Москва, прочие адреса;32224;6;Вариатор;2016-04-13;0;1;0.5833333333333334;0.0;2.5;167.0;бензин;Седан;Не интересует;1.0;Полный;189000.0;1.0;1;Cеребристый;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5369;9.0;Nissan Teana I;1034609577;355000;person;Москва, прочие адреса;61472;10;Автоматическая;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;137000.0;1.0;0;Cеребристый;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5370;4.0;Nissan Teana I;1034964589;455555;other dealer;Москва, прочие адреса;4125;9;Автоматическая;2016-04-13;0;1;1.5833333333333335;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;85686.0;1.0;0;Cеребристый;0;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5371;3.0;Nissan Teana II;1035021263;720000;У Сервис +  Trade In Центр;Москва, ул.Коломенская, дом 16;5858;5;Вариатор;2016-04-13;0;1;1.5833333333333335;0.0;2.5;167.0;бензин;Седан;Не интересует;1.0;Полный;63402.0;1.0;1;Cеребристый;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5372;4.0;Nissan Teana III;1034918913;1483000;other dealer;Москва, прочие адреса;3614;1;Вариатор;2016-04-13;0;not mentioned;1.5833333333333335;0.0;2.5;173.0;бензин;Седан;Не интересует;1.0;Передний;16319.469864506395;1.0;1;Cеребристый;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5373;4.0;Nissan Teana III;1034907215;1190000;MAJOR EXPERT;Москва, Москва, Волоколамское шоссе, 93;4412;2;Вариатор;2016-04-13;0;1;1.5833333333333335;1.634530483172139;2.5;173.0;бензин;Седан;Не интересует;1.0;Передний;23255.0;1.0;0;Cеребристый;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5374;240.0;Nissan Teana II;1019794229;560000;person;Тверь;10689;8;Вариатор;2016-04-13;0;3;1.3333333333333333;0.0;2.5;182.0;бензин;Седан;Рассмотрю варианты;1.0;Передний;134000.0;1.0;1;Черный;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5375;27.0;Nissan Teana I;1033277545;460000;person;Москва, новокосино;37920;10;Автоматическая;2016-04-13;0;2;0.5833333333333334;0.0;2.3;173.0;бензин;Седан;Не интересует;1.0;Передний;170000.0;1.0;0;Черный;0;1;1;1;0;0;0;1;1;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5376;15.0;Nissan Teana II;1034151813;540000;person;Москва, прочие адреса;128488;8;Вариатор;2016-04-13;0;2;1.5833333333333335;0.0;2.5;182.0;бензин;Седан;Не интересует;1.0;Передний;96000.0;1.0;0;Пурпурный;0;1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
